id, AccountGameNumber, SeasonGameNumber, Rank, Map, PlacementMatch, IfPlacementWLD, createdAt, updatedAt, GamertagId, SeasonNumber, UserUuid
1342,30,30,2795,Watchpoint: Gibraltar,0,,1000-01-01 00:00:00,1000-01-01 00:00:00,3,6,92323138-f458-417b-894a-63363bb88fe2
1343,31,31,2816,Horizon Lunar Colony,0,,1000-01-01 00:00:00,1000-01-01 00:00:00,3,6,92323138-f458-417b-894a-63363bb88fe2
1344,32,32,2791,Hollywood,0,,1000-01-01 00:00:00,1000-01-01 00:00:00,3,6,92323138-f458-417b-894a-63363bb88fe2
1345,33,33,2810,Lijiang Tower,0,,1000-01-01 00:00:00,1000-01-01 00:00:00,3,6,92323138-f458-417b-894a-63363bb88fe2
1346,34,34,2833,Route 66,0,,1000-01-01 00:00:00,1000-01-01 00:00:00,3,6,92323138-f458-417b-894a-63363bb88fe2
1347,35,35,2814,Volskaya Industries,0,,1000-01-01 00:00:00,1000-01-01 00:00:00,3,6,92323138-f458-417b-894a-63363bb88fe2
1348,36,36,2790,Watchpoint: Gibraltar,0,,1000-01-01 00:00:00,1000-01-01 00:00:00,3,6,92323138-f458-417b-894a-63363bb88fe2
1349,37,37,2769,King's Row,0,,1000-01-01 00:00:00,1000-01-01 00:00:00,3,6,92323138-f458-417b-894a-63363bb88fe2
1350,38,38,2744,Hanamura,0,,1000-01-01 00:00:00,1000-01-01 00:00:00,3,6,92323138-f458-417b-894a-63363bb88fe2
1351,39,39,2766,Lijiang Tower,0,,1000-01-01 00:00:00,1000-01-01 00:00:00,3,6,92323138-f458-417b-894a-63363bb88fe2
1352,40,40,2740,Eichenwalde,0,,1000-01-01 00:00:00,1000-01-01 00:00:00,3,6,92323138-f458-417b-894a-63363bb88fe2
1353,41,41,2760,King's Row,0,,1000-01-01 00:00:00,1000-01-01 00:00:00,3,6,92323138-f458-417b-894a-63363bb88fe2
1354,42,42,2783,Oasis,0,,1000-01-01 00:00:00,1000-01-01 00:00:00,3,6,92323138-f458-417b-894a-63363bb88fe2
1355,43,43,2805,Nepal,0,,1000-01-01 00:00:00,1000-01-01 00:00:00,3,6,92323138-f458-417b-894a-63363bb88fe2
1356,44,44,2782,Eichenwalde,0,,1000-01-01 00:00:00,1000-01-01 00:00:00,3,6,92323138-f458-417b-894a-63363bb88fe2
1357,45,45,2804,Watchpoint: Gibraltar,0,,1000-01-01 00:00:00,1000-01-01 00:00:00,3,6,92323138-f458-417b-894a-63363bb88fe2
1358,46,46,2831,Oasis,0,,1000-01-01 00:00:00,1000-01-01 00:00:00,3,6,92323138-f458-417b-894a-63363bb88fe2
1359,47,47,2853,Numbani,0,,1000-01-01 00:00:00,1000-01-01 00:00:00,3,6,92323138-f458-417b-894a-63363bb88fe2
1360,48,48,2833,Lijiang Tower,0,,1000-01-01 00:00:00,1000-01-01 00:00:00,3,6,92323138-f458-417b-894a-63363bb88fe2
1361,49,49,2855,Hollywood,0,,1000-01-01 00:00:00,1000-01-01 00:00:00,3,6,92323138-f458-417b-894a-63363bb88fe2
1362,50,50,2829,Route 66,0,,1000-01-01 00:00:00,1000-01-01 00:00:00,3,6,92323138-f458-417b-894a-63363bb88fe2
1363,51,51,2813,Ilios,0,,1000-01-01 00:00:00,1000-01-01 00:00:00,3,6,92323138-f458-417b-894a-63363bb88fe2
1364,52,52,2839,Temple of Anubis,0,,1000-01-01 00:00:00,1000-01-01 00:00:00,3,6,92323138-f458-417b-894a-63363bb88fe2
1365,53,53,2816,Oasis,0,,1000-01-01 00:00:00,1000-01-01 00:00:00,3,6,92323138-f458-417b-894a-63363bb88fe2
1366,54,54,2842,Watchpoint: Gibraltar,0,,1000-01-01 00:00:00,1000-01-01 00:00:00,3,6,92323138-f458-417b-894a-63363bb88fe2
1367,55,55,2818,Horizon Lunar Colony,0,,1000-01-01 00:00:00,1000-01-01 00:00:00,3,6,92323138-f458-417b-894a-63363bb88fe2
1368,56,56,2790,Lijiang Tower,0,,1000-01-01 00:00:00,1000-01-01 00:00:00,3,6,92323138-f458-417b-894a-63363bb88fe2
1369,57,57,2815,Hanamura,0,,1000-01-01 00:00:00,1000-01-01 00:00:00,3,6,92323138-f458-417b-894a-63363bb88fe2
1370,58,58,2842,Route 66,0,,1000-01-01 00:00:00,1000-01-01 00:00:00,3,6,92323138-f458-417b-894a-63363bb88fe2
1371,59,59,2867,Nepal,0,,1000-01-01 00:00:00,1000-01-01 00:00:00,3,6,92323138-f458-417b-894a-63363bb88fe2
1372,60,60,2895,Eichenwalde,0,,1000-01-01 00:00:00,1000-01-01 00:00:00,3,6,92323138-f458-417b-894a-63363bb88fe2
1373,61,61,2874,Ilios,0,,1000-01-01 00:00:00,1000-01-01 00:00:00,3,6,92323138-f458-417b-894a-63363bb88fe2
1374,62,62,2900,Oasis,0,,1000-01-01 00:00:00,1000-01-01 00:00:00,3,6,92323138-f458-417b-894a-63363bb88fe2
1375,63,63,2926,Numbani,0,,1000-01-01 00:00:00,1000-01-01 00:00:00,3,6,92323138-f458-417b-894a-63363bb88fe2
1376,64,64,2946,Lijiang Tower,0,,1000-01-01 00:00:00,1000-01-01 00:00:00,3,6,92323138-f458-417b-894a-63363bb88fe2
1377,65,65,2922,Junkertown,0,,1000-01-01 00:00:00,1000-01-01 00:00:00,3,6,92323138-f458-417b-894a-63363bb88fe2
1378,66,66,2946,Watchpoint: Gibraltar,0,,1000-01-01 00:00:00,1000-01-01 00:00:00,3,6,92323138-f458-417b-894a-63363bb88fe2
1379,67,67,2919,Horizon Lunar Colony,0,,1000-01-01 00:00:00,1000-01-01 00:00:00,3,6,92323138-f458-417b-894a-63363bb88fe2
1380,68,68,2897,Volskaya Industries,0,,1000-01-01 00:00:00,1000-01-01 00:00:00,3,6,92323138-f458-417b-894a-63363bb88fe2
1381,69,69,2868,Numbani,0,,1000-01-01 00:00:00,1000-01-01 00:00:00,3,6,92323138-f458-417b-894a-63363bb88fe2
1382,70,70,2842,Oasis,0,,1000-01-01 00:00:00,1000-01-01 00:00:00,3,6,92323138-f458-417b-894a-63363bb88fe2
1383,71,71,2821,Hollywood,0,,1000-01-01 00:00:00,1000-01-01 00:00:00,3,6,92323138-f458-417b-894a-63363bb88fe2
1384,72,72,2845,Route 66,0,,1000-01-01 00:00:00,1000-01-01 00:00:00,3,6,92323138-f458-417b-894a-63363bb88fe2
1385,73,73,2872,Watchpoint: Gibraltar,0,,1000-01-01 00:00:00,1000-01-01 00:00:00,3,6,92323138-f458-417b-894a-63363bb88fe2
1386,74,74,2853,Numbani,0,,1000-01-01 00:00:00,1000-01-01 00:00:00,3,6,92323138-f458-417b-894a-63363bb88fe2
1387,75,75,2853,Volskaya Industries,0,,1000-01-01 00:00:00,1000-01-01 00:00:00,3,6,92323138-f458-417b-894a-63363bb88fe2
1388,76,76,2827,Oasis,0,,1000-01-01 00:00:00,1000-01-01 00:00:00,3,6,92323138-f458-417b-894a-63363bb88fe2
1389,77,77,2854,Horizon Lunar Colony,0,,1000-01-01 00:00:00,1000-01-01 00:00:00,3,6,92323138-f458-417b-894a-63363bb88fe2
1390,78,78,2828,Hanamura,0,,1000-01-01 00:00:00,1000-01-01 00:00:00,3,6,92323138-f458-417b-894a-63363bb88fe2
1391,79,79,2850,King's Row,0,,1000-01-01 00:00:00,1000-01-01 00:00:00,3,6,92323138-f458-417b-894a-63363bb88fe2
1392,80,80,2876,Ilios,0,,1000-01-01 00:00:00,1000-01-01 00:00:00,3,6,92323138-f458-417b-894a-63363bb88fe2
1393,81,81,2847,Route 66,0,,1000-01-01 00:00:00,1000-01-01 00:00:00,3,6,92323138-f458-417b-894a-63363bb88fe2
1394,82,82,2873,Oasis,0,,1000-01-01 00:00:00,1000-01-01 00:00:00,3,6,92323138-f458-417b-894a-63363bb88fe2
1395,83,83,2901,Ilios,0,,1000-01-01 00:00:00,1000-01-01 00:00:00,3,6,92323138-f458-417b-894a-63363bb88fe2
1396,84,84,2880,Lijiang Tower,0,,1000-01-01 00:00:00,1000-01-01 00:00:00,3,6,92323138-f458-417b-894a-63363bb88fe2
1397,85,85,2860,Nepal,0,,1000-01-01 00:00:00,1000-01-01 00:00:00,3,6,92323138-f458-417b-894a-63363bb88fe2
1398,86,86,2891,Volskaya Industries,0,,1000-01-01 00:00:00,1000-01-01 00:00:00,3,6,92323138-f458-417b-894a-63363bb88fe2
1399,87,87,2872,Numbani,0,,1000-01-01 00:00:00,1000-01-01 00:00:00,3,6,92323138-f458-417b-894a-63363bb88fe2
1400,88,88,2854,Watchpoint: Gibraltar,0,,1000-01-01 00:00:00,1000-01-01 00:00:00,3,6,92323138-f458-417b-894a-63363bb88fe2
1401,89,89,2829,Dorado,0,,1000-01-01 00:00:00,1000-01-01 00:00:00,3,6,92323138-f458-417b-894a-63363bb88fe2
1402,90,90,2804,Hanamura,0,,1000-01-01 00:00:00,1000-01-01 00:00:00,3,6,92323138-f458-417b-894a-63363bb88fe2
1403,91,91,2776,Route 66,0,,1000-01-01 00:00:00,1000-01-01 00:00:00,3,6,92323138-f458-417b-894a-63363bb88fe2
1404,92,92,2757,Temple of Anubis,0,,1000-01-01 00:00:00,1000-01-01 00:00:00,3,6,92323138-f458-417b-894a-63363bb88fe2
1405,93,93,2787,Numbani,0,,1000-01-01 00:00:00,1000-01-01 00:00:00,3,6,92323138-f458-417b-894a-63363bb88fe2
1406,94,94,2810,Horizon Lunar Colony,0,,1000-01-01 00:00:00,1000-01-01 00:00:00,3,6,92323138-f458-417b-894a-63363bb88fe2
1407,95,95,2833,Hollywood,0,,1000-01-01 00:00:00,1000-01-01 00:00:00,3,6,92323138-f458-417b-894a-63363bb88fe2
1408,96,96,2809,Watchpoint: Gibraltar,0,,1000-01-01 00:00:00,1000-01-01 00:00:00,3,6,92323138-f458-417b-894a-63363bb88fe2
1409,97,97,2787,Nepal,0,,1000-01-01 00:00:00,1000-01-01 00:00:00,3,6,92323138-f458-417b-894a-63363bb88fe2
1410,98,98,2810,Route 66,0,,1000-01-01 00:00:00,1000-01-01 00:00:00,3,6,92323138-f458-417b-894a-63363bb88fe2
1411,99,99,2837,Eichenwalde,0,,1000-01-01 00:00:00,1000-01-01 00:00:00,3,6,92323138-f458-417b-894a-63363bb88fe2
1412,100,100,2865,Oasis,0,,1000-01-01 00:00:00,1000-01-01 00:00:00,3,6,92323138-f458-417b-894a-63363bb88fe2
1413,101,101,2849,Nepal,0,,1000-01-01 00:00:00,1000-01-01 00:00:00,3,6,92323138-f458-417b-894a-63363bb88fe2
1414,102,102,2867,Dorado,0,,1000-01-01 00:00:00,1000-01-01 00:00:00,3,6,92323138-f458-417b-894a-63363bb88fe2
1415,103,103,2897,Junkertown,0,,1000-01-01 00:00:00,1000-01-01 00:00:00,3,6,92323138-f458-417b-894a-63363bb88fe2
1416,104,104,2873,Ilios,0,,1000-01-01 00:00:00,1000-01-01 00:00:00,3,6,92323138-f458-417b-894a-63363bb88fe2
1417,105,105,2896,Watchpoint: Gibraltar,0,,1000-01-01 00:00:00,1000-01-01 00:00:00,3,6,92323138-f458-417b-894a-63363bb88fe2
1418,106,106,2874,King's Row,0,,1000-01-01 00:00:00,1000-01-01 00:00:00,3,6,92323138-f458-417b-894a-63363bb88fe2
1419,107,107,2900,Temple of Anubis,0,,1000-01-01 00:00:00,1000-01-01 00:00:00,3,6,92323138-f458-417b-894a-63363bb88fe2
1420,108,108,2924,Hollywood,0,,1000-01-01 00:00:00,1000-01-01 00:00:00,3,6,92323138-f458-417b-894a-63363bb88fe2
1421,109,109,2905,Eichenwalde,0,,1000-01-01 00:00:00,1000-01-01 00:00:00,3,6,92323138-f458-417b-894a-63363bb88fe2
1422,110,110,2932,Ilios,0,,1000-01-01 00:00:00,1000-01-01 00:00:00,3,6,92323138-f458-417b-894a-63363bb88fe2
1423,111,111,2954,Dorado,0,,1000-01-01 00:00:00,1000-01-01 00:00:00,3,6,92323138-f458-417b-894a-63363bb88fe2
1424,112,112,2974,Numbani,0,,1000-01-01 00:00:00,1000-01-01 00:00:00,3,6,92323138-f458-417b-894a-63363bb88fe2
1425,113,113,2999,Eichenwalde,0,,1000-01-01 00:00:00,1000-01-01 00:00:00,3,6,92323138-f458-417b-894a-63363bb88fe2
1426,114,114,2980,Volskaya Industries,0,,1000-01-01 00:00:00,1000-01-01 00:00:00,3,6,92323138-f458-417b-894a-63363bb88fe2
1427,115,115,3008,Nepal,0,,1000-01-01 00:00:00,1000-01-01 00:00:00,3,6,92323138-f458-417b-894a-63363bb88fe2
1428,116,1,3008,Placements,1,,1000-01-01 00:00:00,1000-01-01 00:00:00,3,7,92323138-f458-417b-894a-63363bb88fe2
1429,117,2,3008,Placements,1,,1000-01-01 00:00:00,1000-01-01 00:00:00,3,7,92323138-f458-417b-894a-63363bb88fe2
1430,118,3,3008,Placements,1,,1000-01-01 00:00:00,1000-01-01 00:00:00,3,7,92323138-f458-417b-894a-63363bb88fe2
1431,119,4,3008,Placements,1,,1000-01-01 00:00:00,1000-01-01 00:00:00,3,7,92323138-f458-417b-894a-63363bb88fe2
1432,120,5,3008,Placements,1,,1000-01-01 00:00:00,1000-01-01 00:00:00,3,7,92323138-f458-417b-894a-63363bb88fe2
1433,121,6,3008,Placements,1,,1000-01-01 00:00:00,1000-01-01 00:00:00,3,7,92323138-f458-417b-894a-63363bb88fe2
1434,122,7,3008,Placements,1,,1000-01-01 00:00:00,1000-01-01 00:00:00,3,7,92323138-f458-417b-894a-63363bb88fe2
1435,123,8,3008,Placements,1,,1000-01-01 00:00:00,1000-01-01 00:00:00,3,7,92323138-f458-417b-894a-63363bb88fe2
1436,124,9,3008,Placements,1,,1000-01-01 00:00:00,1000-01-01 00:00:00,3,7,92323138-f458-417b-894a-63363bb88fe2
1437,125,10,2925,Placements,1,,1000-01-01 00:00:00,1000-01-01 00:00:00,3,7,92323138-f458-417b-894a-63363bb88fe2
1438,126,11,2949,Nepal,0,,1000-01-01 00:00:00,1000-01-01 00:00:00,3,7,92323138-f458-417b-894a-63363bb88fe2
1439,127,12,2949,Horizon Lunar Colony,0,,1000-01-01 00:00:00,1000-01-01 00:00:00,3,7,92323138-f458-417b-894a-63363bb88fe2
1440,128,13,2978,Route 66,0,,1000-01-01 00:00:00,1000-01-01 00:00:00,3,7,92323138-f458-417b-894a-63363bb88fe2
1441,129,14,3003,Horizon Lunar Colony,0,,1000-01-01 00:00:00,1000-01-01 00:00:00,3,7,92323138-f458-417b-894a-63363bb88fe2
1442,130,15,2986,Nepal,0,,1000-01-01 00:00:00,1000-01-01 00:00:00,3,7,92323138-f458-417b-894a-63363bb88fe2
1443,131,16,3016,Ilios,0,,1000-01-01 00:00:00,1000-01-01 00:00:00,3,7,92323138-f458-417b-894a-63363bb88fe2
1444,132,17,3044,Horizon Lunar Colony,0,,1000-01-01 00:00:00,1000-01-01 00:00:00,3,7,92323138-f458-417b-894a-63363bb88fe2
1445,133,18,3024,Oasis,0,,1000-01-01 00:00:00,1000-01-01 00:00:00,3,7,92323138-f458-417b-894a-63363bb88fe2
1446,134,19,3045,Hanamura,0,,1000-01-01 00:00:00,1000-01-01 00:00:00,3,7,92323138-f458-417b-894a-63363bb88fe2
1447,135,20,3074,Route 66,0,,1000-01-01 00:00:00,1000-01-01 00:00:00,3,7,92323138-f458-417b-894a-63363bb88fe2
1448,136,21,3051,Numbani,0,,1000-01-01 00:00:00,1000-01-01 00:00:00,3,7,92323138-f458-417b-894a-63363bb88fe2
1449,137,22,3078,Temple of Anubis,0,,1000-01-01 00:00:00,1000-01-01 00:00:00,3,7,92323138-f458-417b-894a-63363bb88fe2
1450,138,23,3101,Hollywood,0,,1000-01-01 00:00:00,1000-01-01 00:00:00,3,7,92323138-f458-417b-894a-63363bb88fe2
1451,139,24,3076,Hollywood,0,,1000-01-01 00:00:00,1000-01-01 00:00:00,3,7,92323138-f458-417b-894a-63363bb88fe2
1452,140,25,3102,King's Row,0,,1000-01-01 00:00:00,1000-01-01 00:00:00,3,7,92323138-f458-417b-894a-63363bb88fe2
1453,141,26,3081,Route 66,0,,1000-01-01 00:00:00,1000-01-01 00:00:00,3,7,92323138-f458-417b-894a-63363bb88fe2
1454,142,27,3104,Nepal,0,,1000-01-01 00:00:00,1000-01-01 00:00:00,3,7,92323138-f458-417b-894a-63363bb88fe2
1455,143,28,3128,Ilios,0,,1000-01-01 00:00:00,1000-01-01 00:00:00,3,7,92323138-f458-417b-894a-63363bb88fe2
1456,144,29,3152,Volskaya Industries,0,,1000-01-01 00:00:00,1000-01-01 00:00:00,3,7,92323138-f458-417b-894a-63363bb88fe2
1457,145,30,3130,Nepal,0,,1000-01-01 00:00:00,1000-01-01 00:00:00,3,7,92323138-f458-417b-894a-63363bb88fe2
1458,146,31,3147,Horizon Lunar Colony,0,,1000-01-01 00:00:00,1000-01-01 00:00:00,3,7,92323138-f458-417b-894a-63363bb88fe2
1459,147,32,3166,Oasis,0,,1000-01-01 00:00:00,1000-01-01 00:00:00,3,7,92323138-f458-417b-894a-63363bb88fe2
1460,148,33,3189,King's Row,0,,1000-01-01 00:00:00,1000-01-01 00:00:00,3,7,92323138-f458-417b-894a-63363bb88fe2
1461,149,34,3164,Temple of Anubis,0,,1000-01-01 00:00:00,1000-01-01 00:00:00,3,7,92323138-f458-417b-894a-63363bb88fe2
1462,150,35,3185,Eichenwalde,0,,1000-01-01 00:00:00,1000-01-01 00:00:00,3,7,92323138-f458-417b-894a-63363bb88fe2
1463,151,36,3159,Hollywood,0,,1000-01-01 00:00:00,1000-01-01 00:00:00,3,7,92323138-f458-417b-894a-63363bb88fe2
1464,152,37,3177,Oasis,0,,1000-01-01 00:00:00,1000-01-01 00:00:00,3,7,92323138-f458-417b-894a-63363bb88fe2
1465,153,38,3151,Hollywood,0,,1000-01-01 00:00:00,1000-01-01 00:00:00,3,7,92323138-f458-417b-894a-63363bb88fe2
1466,154,39,3129,Lijiang Tower,0,,1000-01-01 00:00:00,1000-01-01 00:00:00,3,7,92323138-f458-417b-894a-63363bb88fe2
1467,155,40,3155,Hollywood,0,,1000-01-01 00:00:00,1000-01-01 00:00:00,3,7,92323138-f458-417b-894a-63363bb88fe2
1468,156,41,3131,Nepal,0,,1000-01-01 00:00:00,1000-01-01 00:00:00,3,7,92323138-f458-417b-894a-63363bb88fe2
1469,157,42,3110,Eichenwalde,0,,1000-01-01 00:00:00,1000-01-01 00:00:00,3,7,92323138-f458-417b-894a-63363bb88fe2
1470,158,43,3087,Horizon Lunar Colony,0,,1000-01-01 00:00:00,1000-01-01 00:00:00,3,7,92323138-f458-417b-894a-63363bb88fe2
1471,159,44,3061,Route 66,0,,1000-01-01 00:00:00,1000-01-01 00:00:00,3,7,92323138-f458-417b-894a-63363bb88fe2
1472,160,45,3084,Route 66,0,,1000-01-01 00:00:00,1000-01-01 00:00:00,3,7,92323138-f458-417b-894a-63363bb88fe2
1473,161,46,3108,Ilios,0,,1000-01-01 00:00:00,1000-01-01 00:00:00,3,7,92323138-f458-417b-894a-63363bb88fe2
1474,162,47,3129,Junkertown,0,,1000-01-01 00:00:00,1000-01-01 00:00:00,3,7,92323138-f458-417b-894a-63363bb88fe2
1475,163,48,3149,Watchpoint: Gibraltar,0,,1000-01-01 00:00:00,1000-01-01 00:00:00,3,7,92323138-f458-417b-894a-63363bb88fe2
1476,164,49,3126,Hanamura,0,,1000-01-01 00:00:00,1000-01-01 00:00:00,3,7,92323138-f458-417b-894a-63363bb88fe2
1477,165,50,3149,Nepal,0,,1000-01-01 00:00:00,1000-01-01 00:00:00,3,7,92323138-f458-417b-894a-63363bb88fe2
1478,166,51,3167,Oasis,0,,1000-01-01 00:00:00,1000-01-01 00:00:00,3,7,92323138-f458-417b-894a-63363bb88fe2
1479,167,52,3188,Numbani,0,,1000-01-01 00:00:00,1000-01-01 00:00:00,3,7,92323138-f458-417b-894a-63363bb88fe2
1480,168,53,3212,Watchpoint: Gibraltar,0,,1000-01-01 00:00:00,1000-01-01 00:00:00,3,7,92323138-f458-417b-894a-63363bb88fe2
1481,169,54,3227,King's Row,0,,1000-01-01 00:00:00,1000-01-01 00:00:00,3,7,92323138-f458-417b-894a-63363bb88fe2
1482,170,55,3251,Horizon Lunar Colony,0,,1000-01-01 00:00:00,1000-01-01 00:00:00,3,7,92323138-f458-417b-894a-63363bb88fe2
1483,171,56,3227,Volskaya Industries,0,,1000-01-01 00:00:00,1000-01-01 00:00:00,3,7,92323138-f458-417b-894a-63363bb88fe2
1484,172,57,3256,Numbani,0,,1000-01-01 00:00:00,1000-01-01 00:00:00,3,7,92323138-f458-417b-894a-63363bb88fe2
1485,173,58,3228,Lijiang Tower,0,,1000-01-01 00:00:00,1000-01-01 00:00:00,3,7,92323138-f458-417b-894a-63363bb88fe2
1486,174,59,3249,Watchpoint: Gibraltar,0,,1000-01-01 00:00:00,1000-01-01 00:00:00,3,7,92323138-f458-417b-894a-63363bb88fe2
1487,175,60,3223,Lijiang Tower,0,,1000-01-01 00:00:00,1000-01-01 00:00:00,3,7,92323138-f458-417b-894a-63363bb88fe2
1488,176,61,3238,Eichenwalde,0,,1000-01-01 00:00:00,1000-01-01 00:00:00,3,7,92323138-f458-417b-894a-63363bb88fe2
1489,177,62,3212,Oasis,0,,1000-01-01 00:00:00,1000-01-01 00:00:00,3,7,92323138-f458-417b-894a-63363bb88fe2
1490,178,63,3232,Route 66,0,,1000-01-01 00:00:00,1000-01-01 00:00:00,3,7,92323138-f458-417b-894a-63363bb88fe2
1491,179,64,3256,Ilios,0,,1000-01-01 00:00:00,1000-01-01 00:00:00,3,7,92323138-f458-417b-894a-63363bb88fe2
1492,180,65,3278,Eichenwalde,0,,1000-01-01 00:00:00,1000-01-01 00:00:00,3,7,92323138-f458-417b-894a-63363bb88fe2
1493,181,66,3253,Dorado,0,,1000-01-01 00:00:00,1000-01-01 00:00:00,3,7,92323138-f458-417b-894a-63363bb88fe2
1494,182,67,3278,Junkertown,0,,1000-01-01 00:00:00,1000-01-01 00:00:00,3,7,92323138-f458-417b-894a-63363bb88fe2
1495,183,68,3257,Nepal,0,,1000-01-01 00:00:00,1000-01-01 00:00:00,3,7,92323138-f458-417b-894a-63363bb88fe2
1496,184,69,3232,Temple of Anubis,0,,1000-01-01 00:00:00,1000-01-01 00:00:00,3,7,92323138-f458-417b-894a-63363bb88fe2
1497,185,1,3232,Placements,1,W,1000-01-01 00:00:00,1000-01-01 00:00:00,3,8,92323138-f458-417b-894a-63363bb88fe2
1498,186,2,3232,Placements,1,W,1000-01-01 00:00:00,1000-01-01 00:00:00,3,8,92323138-f458-417b-894a-63363bb88fe2
1499,187,3,3232,Placements,1,W,1000-01-01 00:00:00,1000-01-01 00:00:00,3,8,92323138-f458-417b-894a-63363bb88fe2
1500,188,4,3232,Placements,1,W,1000-01-01 00:00:00,1000-01-01 00:00:00,3,8,92323138-f458-417b-894a-63363bb88fe2
1501,189,5,3232,Placements,1,W,1000-01-01 00:00:00,1000-01-01 00:00:00,3,8,92323138-f458-417b-894a-63363bb88fe2
1502,190,6,3232,Placements,1,W,1000-01-01 00:00:00,1000-01-01 00:00:00,3,8,92323138-f458-417b-894a-63363bb88fe2
1503,191,7,3232,Placements,1,L,1000-01-01 00:00:00,1000-01-01 00:00:00,3,8,92323138-f458-417b-894a-63363bb88fe2
1504,192,8,3232,Placements,1,L,1000-01-01 00:00:00,1000-01-01 00:00:00,3,8,92323138-f458-417b-894a-63363bb88fe2
1505,193,9,3232,Placements,1,L,1000-01-01 00:00:00,1000-01-01 00:00:00,3,8,92323138-f458-417b-894a-63363bb88fe2
1506,194,10,3238,Placements,1,L,1000-01-01 00:00:00,1000-01-01 00:00:00,3,8,92323138-f458-417b-894a-63363bb88fe2
1507,195,11,3262,King's Row,0,,1000-01-01 00:00:00,1000-01-01 00:00:00,3,8,92323138-f458-417b-894a-63363bb88fe2
1508,196,12,3286,Temple of Anubis,0,,1000-01-01 00:00:00,1000-01-01 00:00:00,3,8,92323138-f458-417b-894a-63363bb88fe2
1509,197,13,3310,Watchpoint: Gibraltar,0,,1000-01-01 00:00:00,1000-01-01 00:00:00,3,8,92323138-f458-417b-894a-63363bb88fe2
1510,198,14,3335,Horizon Lunar Colony,0,,1000-01-01 00:00:00,1000-01-01 00:00:00,3,8,92323138-f458-417b-894a-63363bb88fe2
1511,199,15,3310,Hollywood,0,,1000-01-01 00:00:00,1000-01-01 00:00:00,3,8,92323138-f458-417b-894a-63363bb88fe2
1512,200,16,3287,Ilios,0,,1000-01-01 00:00:00,1000-01-01 00:00:00,3,8,92323138-f458-417b-894a-63363bb88fe2
1513,201,17,3264,Oasis,0,,1000-01-01 00:00:00,1000-01-01 00:00:00,3,8,92323138-f458-417b-894a-63363bb88fe2
1514,202,18,3241,Volskaya Industries,0,,1000-01-01 00:00:00,1000-01-01 00:00:00,3,8,92323138-f458-417b-894a-63363bb88fe2
1515,203,19,3216,Junkertown,0,,1000-01-01 00:00:00,1000-01-01 00:00:00,3,8,92323138-f458-417b-894a-63363bb88fe2
1516,204,20,3240,Route 66,0,,1000-01-01 00:00:00,1000-01-01 00:00:00,3,8,92323138-f458-417b-894a-63363bb88fe2
1517,205,21,3215,Lijiang Tower,0,,1000-01-01 00:00:00,1000-01-01 00:00:00,3,8,92323138-f458-417b-894a-63363bb88fe2
1518,206,22,3190,King's Row,0,,1000-01-01 00:00:00,1000-01-01 00:00:00,3,8,92323138-f458-417b-894a-63363bb88fe2
1519,207,23,3190,Hollywood,0,,1000-01-01 00:00:00,1000-01-01 00:00:00,3,8,92323138-f458-417b-894a-63363bb88fe2
1520,208,24,3216,Volskaya Industries,0,,1000-01-01 00:00:00,1000-01-01 00:00:00,3,8,92323138-f458-417b-894a-63363bb88fe2
1521,209,25,3192,Horizon Lunar Colony,0,,1000-01-01 00:00:00,1000-01-01 00:00:00,3,8,92323138-f458-417b-894a-63363bb88fe2
1522,210,26,3169,Ilios,0,,1000-01-01 00:00:00,1000-01-01 00:00:00,3,8,92323138-f458-417b-894a-63363bb88fe2
1523,211,27,3147,Junkertown,0,,1000-01-01 00:00:00,1000-01-01 00:00:00,3,8,92323138-f458-417b-894a-63363bb88fe2
1524,212,28,3123,Oasis,0,,1000-01-01 00:00:00,1000-01-01 00:00:00,3,8,92323138-f458-417b-894a-63363bb88fe2
1525,213,29,3098,Temple of Anubis,0,,1000-01-01 00:00:00,1000-01-01 00:00:00,3,8,92323138-f458-417b-894a-63363bb88fe2
1526,214,30,3073,Eichenwalde,0,,1000-01-01 00:00:00,1000-01-01 00:00:00,3,8,92323138-f458-417b-894a-63363bb88fe2
1527,215,31,3096,Hollywood,0,,1000-01-01 00:00:00,1000-01-01 00:00:00,3,8,92323138-f458-417b-894a-63363bb88fe2
1528,216,32,3072,Lijiang Tower,0,,1000-01-01 00:00:00,1000-01-01 00:00:00,3,8,92323138-f458-417b-894a-63363bb88fe2
1529,217,33,3096,Nepal,0,,1000-01-01 00:00:00,1000-01-01 00:00:00,3,8,92323138-f458-417b-894a-63363bb88fe2
1530,218,34,3071,Volskaya Industries,0,,1000-01-01 00:00:00,1000-01-01 00:00:00,3,8,92323138-f458-417b-894a-63363bb88fe2
1531,219,35,3095,Route 66,0,,1000-01-01 00:00:00,1000-01-01 00:00:00,3,8,92323138-f458-417b-894a-63363bb88fe2
1532,220,36,3071,Oasis,0,,1000-01-01 00:00:00,1000-01-01 00:00:00,3,8,92323138-f458-417b-894a-63363bb88fe2
1533,221,37,3045,Dorado,0,,1000-01-01 00:00:00,1000-01-01 00:00:00,3,8,92323138-f458-417b-894a-63363bb88fe2
1534,222,38,3045,Hanamura,0,,1000-01-01 00:00:00,1000-01-01 00:00:00,3,8,92323138-f458-417b-894a-63363bb88fe2
